Index,x1,x2,x3
1,0.4094144958367916,0.041779863108070976,0.03276814599349934
2,0.08583172250503598,0.07634852077264272,0.026616632233184223
3,0.2253761724621811,0.08693985967686858,0.14670315861049063
4,0.022332847206862082,0.10126162771192847,0.21573488555994946
5,0.06687391765944355,0.09255546415254748,0.04546524946541467
6,0.14623252010473248,0.1396561723493838,0.12265560372382225
7,0.08980636465189343,0.12275209107008747,0.014720406210890711
8,0.15874195316718806,0.034661484026049474,0.021777846998086794
9,0.061262893183565544,0.18691944445180636,0.0016095901137017866
10,0.14731909098668047,0.10132373082449875,0.07026906574658527
11,0.19371507801842525,0.11483374680918913,0.12052087121349124
12,0.36431594322311844,0.15886917970943829,0.0544115746634386
13,0.17232166018476114,0.029951103433035732,0.08430514568520567
14,0.1119078698252681,0.02029882797828525,0.13730438693574026
15,0.17986974156755564,0.014479069574409673,0.11775245144741028
16,0.13464974443894648,0.0090427306061056,0.10582576950540341
17,0.05012129971949941,0.05353030145557513,0.0023014525582632957
18,0.33571870121467046,0.018119753396589715,0.05902069344215767
19,0.316232531803392,0.029041084133754357,0.04419865989374453
20,0.2714426924073805,0.10295947839235274,0.14606767597438952
21,0.002706391294955636,0.15303061061825649,0.05942169289452008
22,0.10780407705887415,0.22200325628010392,0.06319546374310923
23,0.12820254739357512,0.08696959314836818,0.11042827554912302
24,0.03694978958378081,0.1981154548855698,0.06907642821886582
25,0.29649016078810564,0.16018532493388685,0.16092127841189416
26,0.13762476032135632,0.029058871510103567,0.020486109200020725
27,0.04544964273752884,0.22884936655269386,0.02348050711544261
28,0.3223487188777566,0.012297645918178361,0.07652965078357049
29,0.05882355925846726,0.047340269406784215,0.1872612003583854
30,0.09156759029984218,0.15004318613992904,0.19782144441593807
31,0.02072714393044476,0.016114126941302428,0.1868230045238998
32,0.3994494607927874,0.03376678059955838,0.10928347312879076
33,0.21960160635355233,0.04534147743279483,0.054754977285421474
34,0.054781047729767884,0.23639057202503283,0.10252706641098427
35,0.1956592032619137,0.023642365848392924,0.0321554968907783
36,0.036546948125523664,0.13973443958779327,0.07960771679453825
37,0.09909923694151306,0.006505087822096722,0.03447711376011011
38,0.39645478540646645,0.10981819033491381,0.02499988927630946
39,0.07639822647483373,0.04591010072176355,0.38769979390726217
40,0.2670934252178458,0.04066173976896871,0.019356865011208212
41,0.09257732150310383,0.22471466969893786,0.08894104257220957
42,0.07568267240619168,0.12175863808223304,0.08058595963585695
43,0.14246814674277786,0.0887026206208104,0.15910018850688742
44,0.02242006222688447,0.11654365990968574,0.31446222207115115
45,0.10734358332055394,0.0983977081797607,0.08766093744562072
46,0.19027143937749375,0.015088025371373815,0.13542392642791046
47,0.07845094505719605,0.06798945845584835,0.15022701444320138
48,0.08073572975248172,0.14813782884223614,0.02270909251241868
49,0.1912063978159187,0.16350584820701072,0.034773409901288674
50,0.11936178459684134,0.25006882120349383,0.1306044668226195
51,0.002111419543936915,0.04636467826112588,0.10389060751653156
52,0.08644104564917221,0.04866559521499633,0.061047686545994566
53,0.06399286956048274,0.03689545854996235,0.08607223934685211
54,0.1160356737246166,0.247987244540551,0.10429398410784532
55,0.08816109809950272,0.23863279779295346,0.041054786189439536
56,0.18243265783035775,0.03597297206861694,0.018363160318044344
57,0.050804284289248984,0.3072999447893675,0.15416195754333878
58,0.20559696692327825,0.04004374525367003,0.28643149727975664
59,0.13801719379019392,0.06252337237387694,0.0643185077573492
60,0.08731677742372766,0.04736203317853804,0.032553102769445966
61,0.12083903045735518,0.002649857114974265,0.3128841165389247
62,0.08371541191384638,0.12902626460316519,0.0631282743279324
63,0.05672042572384761,0.06306304001463808,0.21876015165667811
64,0.11883330138293681,0.07562937144115028,0.026190495908505456
65,0.07460565914500214,0.23108678054820536,0.01059602649417084
66,0.1436593423973882,0.03537622432852799,0.17037494875289233
67,0.0768234356214091,0.13152831559029216,0.007476445652133612
68,0.08242047159570427,0.03334142385024017,0.004088991452357533
69,0.0738240064324864,0.14474794360509624,0.1913868287438379
70,0.07845335738595187,0.051644370674135916,0.03654864315312367
71,0.08459715056041466,0.009089180581133786,0.026090356198527204
72,0.1927345719576237,0.37263574753749673,0.44509539769709294
73,0.017610038340822365,0.1619292806615873,0.12680306137950972
74,0.21556590354454247,0.06695810487466079,0.05849732088712676
75,0.030115737476829222,0.057886711475120374,0.4457785456673504
76,0.08219697358792932,0.04746845619008182,0.07594285127115391
77,0.04007242632067762,0.01941986806881234,0.27116246234255775
78,0.030345030556791438,0.005368853860750559,0.142263197871938
79,0.007050403954815277,0.045591180686485565,0.06945695095496204
80,0.052163223823757314,0.05453873519429058,0.032668809957976434
81,0.1835624092928662,0.10888858272444625,0.004958337555150921
82,0.37268211648597094,0.06179948616227897,0.22005521439892742
83,0.17735358230410722,0.1006191479679985,0.1622851296671544
84,0.014406539596393228,0.10240550749427985,0.044732767451020644
85,0.5772578867072485,0.017942058571724175,0.07067867121845796
86,0.23961082001763892,0.07011374150677871,0.0520772279298073
87,0.08904773631078768,0.025986595177118668,0.25754965052530077
88,0.511530516939446,0.010559996420722646,0.10578039597645789
89,0.038004135114992586,0.030527690067894894,0.012361264795344029
90,0.0020136386380310636,0.0527690388755474,0.09027700875952721
91,0.03894321744145178,0.024927666966028265,0.15542030817785513
92,0.21190045617513467,0.03656876748739813,0.10011527390140532
93,0.047907890181274594,0.054528822917620685,0.01802437921545373
94,0.22738146734694095,0.2095874450192939,0.1627504902255347
95,0.021533833114203177,0.005810901038349731,0.007573212533538686
96,0.02009793310162168,0.0019546287999624248,0.04360777445377423
97,0.10289605233740041,0.08103262727579917,0.03378087568000533
98,0.04997778030872366,0.06719975436573852,0.08686012743275279
99,0.6115651186247651,0.0627839635097889,0.0772966870662723
100,0.03413605784536807,0.012013769928240582,0.09723968294341406
101,0.0013917035938611317,0.040003827784339197,0.027725545982180994
102,0.11465197578804597,0.11090600046383581,0.016718830419243783
103,0.044447622227711425,0.10275465711435958,0.49774098740112904
104,0.08104138502315768,0.14018345378006714,0.07563500804101532
105,0.22153725197786772,0.2923968215162638,0.07200040719004372
106,0.00792820461793655,0.04661015270165667,0.020866525690960577
107,0.11377418352356766,0.07489301825394247,0.027354802832455644
108,0.13009023813982745,0.04651093892756253,0.05473783163721731
109,0.06060104600427234,0.02090747764714713,0.08992212395076819
110,0.36236281277699567,0.013225728874301934,0.04193253315175618
111,0.10466547423342071,0.09897008086226834,0.23848575424847654
112,0.09645718988444268,0.012667173849262876,0.38366211324023863
113,0.07485625950875516,0.1281658491373877,0.4618847927565357
114,0.07946363388111287,0.048766449299667704,0.03065073178174615
115,0.06949835844705868,0.05743630998551504,0.08888281491664199
116,0.10579332706452589,0.11778227578980016,0.03478391193404557
117,0.18749530090028152,0.12841732776788678,0.04014601881439136
118,0.08244872480502587,0.06768783076420183,0.11889157415693051
119,0.06455596484784128,0.23138429699152124,0.04051692199105204
120,0.03884015375902909,0.020861691431612133,0.0070726763548526585
121,0.38063598166986895,0.31927991227052355,0.2603013757850414
122,0.026416787759566282,0.14842502839244973,0.02449354860701947
123,0.03005985215418262,0.08761103005940508,0.026836216347529925
124,0.18701492446787324,0.024423220610585994,0.0675289347837866
125,1.0,0.019726285391606473,0.11430839989580248
126,0.019794006852049698,0.31382789955801793,0.10854935228168633
127,0.21103825889268912,0.012464510109154016,0.1867766162257259
128,0.3954383922799407,0.012501806263146412,0.05858189765331346
129,0.25217206517384655,0.0448984505331778,0.06195096643933119
130,0.036178488164298056,0.36777536487243534,0.29132752866958667
131,0.31779169575860217,0.011883459040735874,0.1270981135510251
132,0.002770648910334765,0.11461440449328546,0.044747196387454974
133,0.13916951355540194,0.023203031104748802,0.011863773412547048
134,0.17445396666251695,0.0010929157236838785,0.04325328182482344
135,0.009886970405488154,0.003958822292841201,0.13986205806397997
136,0.37222011091306895,0.12313597236763353,0.01917506780756101
137,0.0777124273140487,0.17355441488993353,0.02879315225602782
138,0.2562128310041343,0.08636046906422247,0.16824829495302313
139,0.3405003488113017,0.03337829970143344,0.1011291586056516
140,0.04516302971824524,0.08558180672316047,0.13072133334922545
141,0.1497258838049888,0.04759569594579194,0.08465518091212192
142,0.005684590493439292,0.10542028570054363,0.01726903845472066
143,0.13236365205882689,0.03647899221094694,0.22764280323150118
144,0.018210775842897653,0.004723274786924085,0.3049961909989303
145,0.25932716363047004,0.0115573882825109,0.055219560849186826
146,0.10397269135541562,0.21267388357910552,0.015377349951553881
147,0.24325046857512006,0.028943520098782226,0.030958727139284103
148,0.09512239320812206,0.38888236709284224,0.11371930020608184
149,0.12457435175862216,0.0576156391416333,0.10139733798203962
150,0.08042338975140412,0.22408335656547848,0.37800285590630944
151,0.3058514808681047,0.22946458456481422,0.08405291714271883
152,0.10731076142378118,0.021551355533097106,0.03433034020115385
153,0.04324587832086482,0.03054195244462297,0.02612586860231283
154,0.005323222227362232,0.03091690980763583,0.09885944631382639
155,0.025968761243337968,0.05820482642539184,0.21134535041083738
156,0.09477841187541651,0.13203135086774292,0.05500971550113417
157,0.026832916034267292,0.1587035871640117,0.3589981289345751
158,0.05379358459530992,0.06068703519630001,0.009950389974417877
159,0.040532369241666366,0.12084354754552389,0.23593104870931805
160,0.047168137282899966,0.32349987525065116,0.05501411809366856
161,0.0807843193481314,0.07440146981620865,0.06378924488674285
162,0.11035037520955512,0.12447907012195268,0.208473445788852
163,0.06104192123624645,0.010388452456791946,0.12829913635036477
164,0.03799241768498877,0.32818626800727363,0.012238869192929396
165,0.23795494697711717,0.03400364986767126,0.26443655560900037
166,0.012395087311185451,0.35773769082253515,0.15616272735472445
167,0.16237282270296946,0.21671624790844407,0.1679815580376913
168,0.07707474092738827,0.007785193170595108,0.16847843864961767
169,0.054950030534086196,0.11098843554628433,0.13900073442175967
170,0.07388117099946177,0.05381838419367812,0.0689219097136729
171,0.12111119109133738,0.025477976014688358,0.02747377360008449
172,0.39443561984550535,0.036875637931995255,0.0044706025193863835
173,0.2847342980632112,0.010608472466538418,0.48451597229512283
174,0.006652747014756989,0.11857050233093126,0.0699599719353961
175,0.07982928843535235,0.32242801985994496,0.2578372252828687
176,0.008257133151696778,0.12982923574736963,0.015558766245357354
177,0.1538963893635418,0.013385729635553033,0.0341968270109577
178,0.3182705940200031,0.012138333584661614,0.025248064654281838
179,0.010629780982232733,0.03971866587154132,0.11257071567040752
180,0.4450592633468537,0.15384263369768536,0.1876269995601964
181,0.009829397194795298,0.00074456068513194,0.17687625859095835
182,0.13670098730246658,0.10632870413989148,0.0752615985527785
183,0.22776812312379796,0.11667013176367713,0.062280556679542624
184,0.1397072188140391,0.14381635707212712,0.013995940323252078
185,0.3185548680816551,0.04645063536655933,0.023909534705286048
186,0.046436896984382525,0.027770293548613805,0.3675784877103921
187,0.19571607714201386,0.02695391350211483,0.10033668648632689
188,0.028332659366439777,0.2834515522501847,0.4346400321007658
189,0.002134219123582675,0.17570729702737553,0.08261279809530846
190,0.026269010734739688,0.07091072414126574,0.033604483743447267
191,0.11553295474316956,0.014983266192227843,0.012287532520999966
192,0.08806756487680358,0.17185350234408053,0.08506791580673094
193,0.39128768217378107,0.19576701372409738,0.0038752097483456434
194,0.016241855535704515,0.043578895560467075,0.20168910427413989
195,0.149286684982666,0.054413297535871465,0.10031203931116099
196,0.5605168807859231,0.014436546346929027,0.024072566139848223
197,0.14803003946873128,0.19110291015777064,0.026298704300950028
198,0.08662636243220681,0.14535658592921266,0.015150934601064037
199,0.06445882401488325,0.05459376542728494,0.19927358566291198
200,0.124282736707994,0.12797113690582873,0.05249535547129868
201,0.10163247823501528,0.005244316866604701,0.04539906059734289
202,0.0003360555211745137,0.11407784510814893,0.03996912712062099
203,0.21758893334252516,0.1630013655049714,0.07117479981783098
204,0.15441536586289065,0.029669547469026843,0.05143869329617903
205,0.036857300176236764,0.02025774746435479,0.01228383930422784
206,0.014559813983405905,0.08525036791782646,0.07484407258344351
207,0.008252876533790499,0.001636363587708343,0.04554488172927297
208,0.09508603906596236,0.00042581363631212396,0.15524465463157552
209,0.41351863624531454,0.20866770911614244,0.03216409418874575
210,0.06936868244350751,0.15113707737702925,0.17383807456017053
211,0.26230519131898156,0.017998694100831082,0.0023900090379847913
212,0.043994517420266825,0.005815657409921052,0.28739854483043437
213,0.024150528728837817,0.06765706809030118,0.1132298618191842
214,0.03309282453394426,0.011233817628180504,0.12253801477226939
215,0.13265519605590267,0.03829818691526655,0.05630258688580649
216,0.016005731161319148,0.04927774877768136,0.049023906276332574
217,0.2041203016129968,0.05849050184785532,0.11049506473271645
218,0.1249909315050298,0.009888603732356987,0.43230405135041516
219,0.019794080878559727,0.4698928728476444,0.018305373108535312
220,0.0069929053376504785,0.0585030936699326,0.03131648636903506
221,0.1105724441050289,0.04677499495152482,0.38725980365244084
