id,x1,x2,x3
158,0.7738409364742403,0.3060466246764817,0.2840193596040351
434,0.3651710688569584,0.4932531603322688,0.3670098111300194
567,0.3441098358275023,0.7101183911034886,0.1806714583676437
627,0.3796697520283547,0.3972758420242155,0.5212150160610725
721,0.356723915587831,0.3746459782161461,0.5784358192271296
913,0.5099928796696676,0.598662559616842,0.1596914003769299
1184,0.5225763022510184,0.2483351925812014,0.5389270829367094
1227,0.8588691773225074,0.2478135846395314,0.3806579486355539
1230,0.5673129046349306,0.6356907490174742,0.1353002466070179
1565,0.4456610945680206,0.3229484502980232,0.509566265800485
1629,0.3432263008924229,0.6170426721526856,0.2531238112221007
1721,0.5562261542266104,0.5713247781244132,0.1654882300723053
2199,0.3951559007675995,0.4104138248785739,0.4460719889696481
2277,0.1658403702719162,0.7891356556309802,0.3278626680288303
2537,0.5918338139808386,0.4860690848081514,0.1935955746855615
2558,0.5481773441048865,0.3783404951466866,0.3360817612693822
2965,0.1480763982815922,0.5881996941952603,0.4799092760059545
3076,0.4339456156337972,0.4455284306237665,0.3512510117580139
3274,0.1742922766559443,0.640460250078582,0.4585548932666662
3397,0.5018339669522854,0.397259437437323,0.3949284385830526
3584,0.2924084927439673,0.552850354551296,0.4007429961782246
3629,0.2850589589193761,0.6251941950019411,0.2822596621435869
3704,0.4428642873249499,0.2628789527074103,0.5587303610930723
3723,0.6201836815881018,0.2183965802497239,0.4721253778014285
3737,0.3653471905498389,0.5754622279750786,0.2036496276398449
3749,0.2375785049621685,0.4218077779480704,0.6095718546793433
3755,0.2078849922386025,0.603943039691793,0.3764016583253443
3941,0.4053444621669538,0.3634719346313968,0.4665373904994541
3983,0.9357852455240052,0.2048924454346637,0.3827131326077656
4013,0.5607589540165919,0.3522794057046967,0.3899336829241986
4167,0.746256907500894,0.3460580710167506,0.3023902663385864
4522,0.2726519938397368,0.6281651028356023,0.3603903216017917
5017,0.3087396725842156,0.3362457610465151,0.8165760461730369
5162,0.3576647734959343,0.3320604353011573,0.769493649410874
5341,0.7498754571485288,0.2540382910377559,0.3649205520015351
5817,0.4613586491672046,0.1772307381577721,0.6640524743283411
6005,0.5560436003882685,0.2559082997125488,0.4853052509111405
6126,0.6128939447335543,0.1566542558321061,0.7339550794654666
6229,0.4694022910456248,0.8632703278045395,0.0965035340410701
6348,0.7755684273199385,0.2094904710589073,0.438278053443882
6455,0.5223331737417248,0.1371620178189172,0.8582463026862005
6901,0.1962101765788035,0.7002797084251412,0.3484032165078047
6980,0.5396810985000075,0.4368757899431799,0.2606462364902161
7137,0.4145157791997689,0.3110392742691494,0.540054845796937
7249,0.6307278043952866,0.3546510052233729,0.3169474928004687
7336,0.3887188862021387,0.6364770322772945,0.1553605575837535
7529,0.5487259952693474,0.1045426765964534,0.7673863255531911
7625,0.8084403869656941,0.3689393502469172,0.2542091117519099
7656,0.5064722283005562,0.568573204695555,0.2207797623621326
7688,0.6305613345143273,0.2769740702847625,0.3786934883316998
8042,0.6088236268227716,0.4236364364770921,0.2428646518501994
8064,0.3961642130021285,0.4453879478718316,0.4416425698510231
8253,0.4016801387962863,0.7328123475952407,0.1427816882207221
8347,0.25813441567532,0.7302247891955501,0.2568042782699685
8479,0.4239556363238883,0.4500606647221136,0.3935102274203439
8539,0.2996106230417009,0.4770636913537848,0.4247941623764381
8616,0.5033991507851495,0.4457183678292437,0.3184330523444024
8940,0.3173909718693964,0.3396092098385931,0.8117145247282559
9042,0.3072901420277494,0.5364685797460278,0.4015125848003252
9284,0.0632305382038187,0.6843227079779853,0.3842753803328749
9384,0.4912845876475758,0.1253133318211263,0.879725640505706
9438,0.5944817733147576,0.3662998154155766,0.3806389721947748
9522,0.4216320366567834,0.350288229421553,0.4701574733892206
9624,0.5048034061989508,0.4175189594096638,0.2980914353122219
9638,0.5371655341194705,0.291531942233686,0.4496670850101632
9994,0.9623183537865226,0.3757356829896273,0.252562815680391
10013,0.4927714448769245,0.2009963471532629,0.5611181073189913
10628,0.3416889361898232,0.8801988530345263,0.1513855370992741
10682,0.0843307514820179,0.4803760857499783,0.6691402907191203
10753,0.7196866366306425,0.3939371638446267,0.2315958707372439
11194,0.1622839966290292,0.7060710458519064,0.3581166518991308
11227,0.5017318183565626,0.1693897250123475,0.8339636402506763
11287,0.6527756607659421,0.3070196818550793,0.30322415484336
11293,0.3098805100900975,0.6413522298161273,0.2429481140474912
11519,0.702183503146099,0.3977255000627341,0.2364836004399
11619,0.0462449877759235,0.6258503776946928,0.4891591213160295
12264,0.6870408918036994,0.1329525288824599,0.5005036890117166
12328,0.5286062245412104,0.5879563031843007,0.1997971291670525
13172,0.5094458877515772,0.4951034275053801,0.2507936949210689
13370,0.3640797935752214,0.3519825175195257,0.5846694303566365
13458,0.5543467043250033,0.413863204615911,0.3229540011558713
13630,0.8659544252936643,0.1473896407811372,0.4947310088382732
13724,0.1858210294622977,0.9451339211180456,0.2825589027756505
13846,0.3920282037670695,0.3826191298900301,0.5237303555256033
14023,0.6869368542087547,0.3703731175802461,0.2623254435780719
14355,0.4352569269732536,0.3729964443357358,0.4525147546054626
14494,0.4800961419832708,0.3099008457420143,0.5437550406987696
14932,0.2757499451600695,0.6345334195852336,0.3484013133505205
15229,0.3313244050938331,0.4401398470298541,0.4541868049473435
15346,0.3107275730434062,0.594708518796391,0.322097815599027
15508,0.3526293589235111,0.3393137078709886,0.6058287704268759
15779,0.797474871213306,0.4420079865023309,0.1348302923919196
15794,0.6443153982007118,0.2903839732533181,0.3757900875857047
16104,0.3682475752904031,0.3202007996265525,0.538075923946072
16194,0.5321247641886026,0.6369593049407589,0.1014490330754852
16196,0.4859213518640349,0.3513023384127923,0.4000498550968427
16632,0.1890745958832637,0.812462355094804,0.3255100110127818
16737,0.4194586847944559,0.4368381833690984,0.4068383424807506
16820,0.6888126879139411,0.5262130109397225,0.1653987549282572
17063,0.5895213222653298,0.5634929818818185,0.1466626111845586
17173,0.5873149056471048,0.2850535302528811,0.4500458339846908
17267,0.2436058915816389,0.8825857485818219,0.2146641229280277
17343,0.3828077481935829,0.3845398714345279,0.4727101970084252
17411,0.5041392648826266,0.7799385260620956,0.1099710840297594
17588,0.6366997799980268,0.1103720696853439,0.6677584119331333
17746,0.3350236853382577,0.42184196198909,0.5181861228696657
17752,0.3280214978528765,0.3207947268396376,0.7744219420547361
17881,0.5008431969526856,0.49757200525691,0.2514412711137671
18044,0.3393736910203045,0.3530297625100061,0.6494940877076286
18087,0.5589880464180371,0.4141963097153393,0.3172035841936056
18449,0.4884281366505308,0.3115616452288445,0.5231781445528779
18450,0.3435058906083684,0.5790827194419036,0.2391099380658015
18455,0.2612140849325746,0.3791356298727897,0.6884767053240071
18553,0.3549633124334131,0.4990707464665397,0.2907079062221295
18700,0.3568815087381656,0.3356672832373091,0.689983423252007
18781,0.1949118339534002,0.7554533021227197,0.3077209576925473
19106,0.379025193656359,0.2774719654225968,0.7826922094272187
