,x1,x2
1,0.457507667072524,0.5511184707207499
2,0.30760366059524047,0.5353524898290849
3,0.4741593693847837,0.3513224835689303
4,0.3340923227260566,0.7065322593339176
5,0.3765336577920964,0.7105306060999921
6,0.7201040070286961,0.2887843861041409
7,0.3655568782160431,0.5749463997166349
8,0.3690028207036057,0.5061240657846864
9,0.4312969564191119,0.5593542044852138
10,0.42848671341482125,0.4180287065448048
11,0.5375625010974074,0.33893801851835803
12,0.4165722182321626,0.6003367546517948
13,0.517460611326168,0.412153612518953
14,0.570712186008049,0.3135202240577607
15,0.6878801677566639,0.3166539651398838
16,0.34149036833491386,0.6076970200906946
17,0.3816614877540546,0.486542038557409
18,0.537556812346899,0.4359009793342676
19,0.632559833524929,0.18766888552372696
20,0.4847722172793,0.4435730728430566
21,0.5595133560183495,0.34929511875523317
22,0.5725097334754953,0.35322837754577124
23,0.5173453204117002,0.3858861488853777
24,0.10485655929943362,0.9360336876380657
25,0.3985996299350585,0.5090688132405033
26,0.41920924282613625,0.48279749461128335
27,0.41671837015784824,0.3668888818725062
28,0.39789316185516566,0.4826070791019019
29,0.22033416738128242,0.709240485982842
30,0.301029090410201,0.47505353052562066
31,0.4343760510896508,0.41137233646684246
32,0.41657316442595954,0.509860858615818
33,0.5544800131153584,0.3784199735495418
34,0.4289510191439372,0.37748780226095024
35,0.5049098582501844,0.47524484401816597
36,0.6843076134802915,0.3438567300703953
37,0.4517521261420252,0.5008888173795178
38,0.21237856289355844,0.7473320956347784
39,0.4647523758598182,0.4558349922634913
40,0.30105597983316745,0.549704443043317
41,0.41774566840904576,0.45605459687919
42,0.5960155247471596,0.4177434450321682
43,0.43556182133289817,0.5734243387130121
44,0.4578727090517962,0.4731963251734202
45,0.3483210226708843,0.5838769628486771
46,0.43716930477558913,0.5364458170336741
47,0.35217571875273684,0.6110268049923157
48,0.3026782674620861,0.5631011231256772
49,0.4683419013040265,0.5336379983099435
50,0.3831373432551289,0.4816827043724873
51,0.42251636263040254,0.44110381050455294
52,0.4500049251742014,0.4195495794697584
53,0.4874331696533523,0.4760782507739538
54,0.5426451277775944,0.3707155147893702
55,0.335783001898983,0.5115642779622791
56,0.28351423875889936,0.6075999858797548
57,0.3164599075254529,0.5654255682250753
58,0.5409214390392668,0.29760690704958526
59,0.3433123358005339,0.5999457064929884
60,0.35676004644712944,0.6080048252510089
61,0.3205440817610224,0.6170098641289898
62,0.5361640934487916,0.4506508899126313
63,0.5538497097640867,0.38169919435105254
64,0.5709764519192576,0.3179804534450651
65,0.24247339910199678,0.709470444038926
66,0.22326648851485756,0.671801165869444
67,0.45530347141400895,0.5405210047244418
68,0.8025923056774605,0.4141854930105711
69,0.4966910284170334,0.4139726607424427
70,0.5226776056752509,0.31672732591873964
71,0.3881949621699768,0.45440112762778717
72,0.33826120896867695,0.5935792275421928
73,0.4802744973135871,0.4950999752438442
74,0.4853712446412106,0.4796700103362911
75,0.36679339274901085,0.6029327958495493
76,0.5362184889105381,0.49348349252282536
